source	metaedge	target
Anatomy::UBERON:0002081	AuG	Gene::4928
Anatomy::UBERON:0000995	AuG	Gene::3910
Anatomy::UBERON:0000178	AuG	Gene::221178
Anatomy::UBERON:0002107	AuG	Gene::388333
Anatomy::UBERON:0000473	AuG	Gene::60598
Anatomy::UBERON:0001135	AuG	Gene::2271
Anatomy::UBERON:0000178	AuG	Gene::60
Anatomy::UBERON:0000007	AuG	Gene::23373
Anatomy::UBERON:0000002	AuG	Gene::8828
Anatomy::UBERON:0000007	AuG	Gene::26038
Anatomy::UBERON:0000992	AuG	Gene::2013
Anatomy::UBERON:0001296	AuG	Gene::284018
Anatomy::UBERON:0002082	AuG	Gene::8479
Anatomy::UBERON:0000473	AuG	Gene::5577
Anatomy::UBERON:0001135	AuG	Gene::5441
Anatomy::UBERON:0002240	AuG	Gene::2565
Anatomy::UBERON:0000178	AuG	Gene::6565
Anatomy::UBERON:0002371	AuG	Gene::58484
Anatomy::UBERON:0002082	AuG	Gene::283871
Anatomy::UBERON:0002240	AuG	Gene::5579
Anatomy::UBERON:0002107	AuG	Gene::123
Anatomy::UBERON:0001235	AuG	Gene::6604
Anatomy::UBERON:0001891	AuG	Gene::1778
Anatomy::UBERON:0001893	AuG	Gene::9896
Anatomy::UBERON:0001013	AuG	Gene::7092
Anatomy::UBERON:0001013	AuG	Gene::1891
Anatomy::UBERON:0000057	AuG	Gene::25979
Anatomy::UBERON:0002107	AuG	Gene::55277
Anatomy::UBERON:0000948	AuG	Gene::199953
Anatomy::UBERON:0000057	AuG	Gene::152185
Anatomy::UBERON:0002367	AuG	Gene::7042
Anatomy::UBERON:0001044	AuG	Gene::28952
Anatomy::UBERON:0002081	AuG	Gene::80177
Anatomy::UBERON:0000992	AuG	Gene::434
Anatomy::UBERON:0002081	AuG	Gene::23135
Anatomy::UBERON:0001135	AuG	Gene::64225
Anatomy::UBERON:0000996	AuG	Gene::2736
Anatomy::UBERON:0000992	AuG	Gene::91661
Anatomy::UBERON:0001675	AuG	Gene::8537
Anatomy::UBERON:0000178	AuG	Gene::6949
Anatomy::UBERON:0002185	AuG	Gene::63950
Anatomy::UBERON:0001013	AuG	Gene::81790
Anatomy::UBERON:0000948	AuG	Gene::858
Anatomy::UBERON:0002367	AuG	Gene::6591
Anatomy::UBERON:0001675	AuG	Gene::9211
Anatomy::UBERON:0000178	AuG	Gene::134359
Anatomy::UBERON:0002081	AuG	Gene::5738
Anatomy::UBERON:0001044	AuG	Gene::22820
Anatomy::UBERON:0001235	AuG	Gene::5983
Anatomy::UBERON:0001896	AuG	Gene::148223
Anatomy::UBERON:0001225	AuG	Gene::79777
Anatomy::UBERON:0000955	AuG	Gene::176
Anatomy::UBERON:0002371	AuG	Gene::79958
Anatomy::UBERON:0000948	AuG	Gene::25978
Anatomy::UBERON:0000955	AuG	Gene::55184
Anatomy::UBERON:0002030	AuG	Gene::64746
Anatomy::UBERON:0002107	AuG	Gene::6748
Anatomy::UBERON:0003126	AuG	Gene::7080
Anatomy::UBERON:0002048	AuG	Gene::115207
Anatomy::UBERON:0002240	AuG	Gene::324
Anatomy::UBERON:0001295	AuG	Gene::378
Anatomy::UBERON:0001296	AuG	Gene::10203
Anatomy::UBERON:0002369	AuG	Gene::50624
Anatomy::UBERON:0001013	AuG	Gene::81617
Anatomy::UBERON:0000057	AuG	Gene::254531
Anatomy::UBERON:0000057	AuG	Gene::22893
Anatomy::UBERON:0000955	AuG	Gene::1360
Anatomy::UBERON:0001044	AuG	Gene::9910
Anatomy::UBERON:0000029	AuG	Gene::440712
Anatomy::UBERON:0002048	AuG	Gene::54986
Anatomy::UBERON:0002082	AuG	Gene::11149
Anatomy::UBERON:0002185	AuG	Gene::3932
Anatomy::UBERON:0001891	AuG	Gene::7529
Anatomy::UBERON:0001891	AuG	Gene::5701
Anatomy::UBERON:0001675	AuG	Gene::2195
Anatomy::UBERON:0002082	AuG	Gene::27231
Anatomy::UBERON:0000007	AuG	Gene::29954
Anatomy::UBERON:0000057	AuG	Gene::255488
Anatomy::UBERON:0001296	AuG	Gene::80205
Anatomy::UBERON:0002046	AuG	Gene::6641
Anatomy::UBERON:0001013	AuG	Gene::125950
Anatomy::UBERON:0001225	AuG	Gene::80790
Anatomy::UBERON:0000057	AuG	Gene::57326
Anatomy::UBERON:0002030	AuG	Gene::1825
Anatomy::UBERON:0002081	AuG	Gene::10518
Anatomy::UBERON:0002037	AuG	Gene::54438
Anatomy::UBERON:0001235	AuG	Gene::7980
Anatomy::UBERON:0001891	AuG	Gene::3231
Anatomy::UBERON:0000997	AuG	Gene::55681
Anatomy::UBERON:0002037	AuG	Gene::1847
Anatomy::UBERON:0001896	AuG	Gene::4692
Anatomy::UBERON:0002185	AuG	Gene::3615
Anatomy::UBERON:0000029	AuG	Gene::89849
Anatomy::UBERON:0002037	AuG	Gene::5141
Anatomy::UBERON:0002107	AuG	Gene::6999
Anatomy::UBERON:0001235	AuG	Gene::89845
Anatomy::UBERON:0001225	AuG	Gene::10397
Anatomy::UBERON:0000473	AuG	Gene::5354
Anatomy::UBERON:0000473	AuG	Gene::142940
Anatomy::UBERON:0000473	AuG	Gene::7105
Anatomy::UBERON:0001296	AuG	Gene::8425
Anatomy::UBERON:0002107	AuG	Gene::4924
Anatomy::UBERON:0001896	AuG	Gene::92154
Anatomy::UBERON:0002037	AuG	Gene::392862
Anatomy::UBERON:0000178	AuG	Gene::7352
Anatomy::UBERON:0000997	AuG	Gene::79852
Anatomy::UBERON:0001891	AuG	Gene::7411
Anatomy::UBERON:0001235	AuG	Gene::9578
Anatomy::UBERON:0001295	AuG	Gene::3646
Anatomy::UBERON:0002082	AuG	Gene::5627
Anatomy::UBERON:0002048	AuG	Gene::382
Anatomy::UBERON:0000002	AuG	Gene::154810
Anatomy::UBERON:0000996	AuG	Gene::310
Anatomy::UBERON:0000473	AuG	Gene::57654
Anatomy::UBERON:0002082	AuG	Gene::7982
Anatomy::UBERON:0002371	AuG	Gene::121260
Anatomy::UBERON:0000996	AuG	Gene::79987
Anatomy::UBERON:0000473	AuG	Gene::54801
Anatomy::UBERON:0001675	AuG	Gene::6001
Anatomy::UBERON:0002240	AuG	Gene::4163
Anatomy::UBERON:0000178	AuG	Gene::10926
Anatomy::UBERON:0002081	AuG	Gene::4976
Anatomy::UBERON:0002367	AuG	Gene::253827
Anatomy::UBERON:0002367	AuG	Gene::27346
Anatomy::UBERON:0001891	AuG	Gene::9705
Anatomy::UBERON:0000002	AuG	Gene::7100
Anatomy::UBERON:0002185	AuG	Gene::3108
Anatomy::UBERON:0001295	AuG	Gene::79990
Anatomy::UBERON:0002371	AuG	Gene::11130
Anatomy::UBERON:0000002	AuG	Gene::23452
Anatomy::UBERON:0000029	AuG	Gene::7026
Anatomy::UBERON:0000029	AuG	Gene::1445
Anatomy::UBERON:0000955	AuG	Gene::5706
Anatomy::UBERON:0001891	AuG	Gene::241
Anatomy::UBERON:0002367	AuG	Gene::4059
Anatomy::UBERON:0000178	AuG	Gene::27013
Anatomy::UBERON:0002048	AuG	Gene::3675
Anatomy::UBERON:0001896	AuG	Gene::388336
Anatomy::UBERON:0002030	AuG	Gene::57124
Anatomy::UBERON:0000948	AuG	Gene::163486
Anatomy::UBERON:0000955	AuG	Gene::23741
Anatomy::UBERON:0001225	AuG	Gene::3728
Anatomy::UBERON:0002371	AuG	Gene::79145
Anatomy::UBERON:0003126	AuG	Gene::51279
Anatomy::UBERON:0000178	AuG	Gene::51602
Anatomy::UBERON:0001896	AuG	Gene::151194
Anatomy::UBERON:0001295	AuG	Gene::2923
Anatomy::UBERON:0000955	AuG	Gene::153657
Anatomy::UBERON:0002369	AuG	Gene::8578
Anatomy::UBERON:0001675	AuG	Gene::3092
Anatomy::UBERON:0001013	AuG	Gene::131870
Anatomy::UBERON:0002369	AuG	Gene::27040
Anatomy::UBERON:0000995	AuG	Gene::54796
Anatomy::UBERON:0002185	AuG	Gene::2004
Anatomy::UBERON:0002369	AuG	Gene::151888
Anatomy::UBERON:0000178	AuG	Gene::10902
Anatomy::UBERON:0000948	AuG	Gene::163175
Anatomy::UBERON:0000955	AuG	Gene::54958
Anatomy::UBERON:0002030	AuG	Gene::59
Anatomy::UBERON:0002240	AuG	Gene::57221
Anatomy::UBERON:0000057	AuG	Gene::6926
Anatomy::UBERON:0002240	AuG	Gene::90956
Anatomy::UBERON:0000029	AuG	Gene::1877
Anatomy::UBERON:0001296	AuG	Gene::56160
Anatomy::UBERON:0002037	AuG	Gene::445329
Anatomy::UBERON:0002369	AuG	Gene::3631
Anatomy::UBERON:0001013	AuG	Gene::23180
Anatomy::UBERON:0001235	AuG	Gene::5094
Anatomy::UBERON:0003126	AuG	Gene::6132
Anatomy::UBERON:0000473	AuG	Gene::10229
Anatomy::UBERON:0002037	AuG	Gene::23269
Anatomy::UBERON:0000057	AuG	Gene::11137
Anatomy::UBERON:0002046	AuG	Gene::84620
Anatomy::UBERON:0000178	AuG	Gene::4478
Anatomy::UBERON:0000473	AuG	Gene::116832
Anatomy::UBERON:0000057	AuG	Gene::79630
Anatomy::UBERON:0000057	AuG	Gene::25836
Anatomy::UBERON:0002240	AuG	Gene::9498
Anatomy::UBERON:0001896	AuG	Gene::80896
Anatomy::UBERON:0000178	AuG	Gene::353
Anatomy::UBERON:0001896	AuG	Gene::8913
Anatomy::UBERON:0000002	AuG	Gene::9733
Anatomy::UBERON:0000473	AuG	Gene::5001
Anatomy::UBERON:0000997	AuG	Gene::3294
Anatomy::UBERON:0002048	AuG	Gene::5777
Anatomy::UBERON:0001896	AuG	Gene::9023
Anatomy::UBERON:0000995	AuG	Gene::9563
Anatomy::UBERON:0000955	AuG	Gene::7760
Anatomy::UBERON:0000955	AuG	Gene::51633
Anatomy::UBERON:0000997	AuG	Gene::1509
Anatomy::UBERON:0002030	AuG	Gene::3716
Anatomy::UBERON:0002371	AuG	Gene::580
Anatomy::UBERON:0001896	AuG	Gene::60492
Anatomy::UBERON:0001896	AuG	Gene::4916
Anatomy::UBERON:0000057	AuG	Gene::286148
Anatomy::UBERON:0000948	AuG	Gene::5175
Anatomy::UBERON:0000002	AuG	Gene::6332
Anatomy::UBERON:0002082	AuG	Gene::2057
Anatomy::UBERON:0002367	AuG	Gene::6217
Anatomy::UBERON:0001296	AuG	Gene::9043
Anatomy::UBERON:0000007	AuG	Gene::83538
Anatomy::UBERON:0002369	AuG	Gene::400258
Anatomy::UBERON:0001235	AuG	Gene::89122
Anatomy::UBERON:0001893	AuG	Gene::1345
Anatomy::UBERON:0002240	AuG	Gene::27345
Anatomy::UBERON:0000997	AuG	Gene::27065
Anatomy::UBERON:0000002	AuG	Gene::5711
Anatomy::UBERON:0001896	AuG	Gene::51123
Anatomy::UBERON:0001296	AuG	Gene::3911
Anatomy::UBERON:0000473	AuG	Gene::9112
Anatomy::UBERON:0000473	AuG	Gene::57102
Anatomy::UBERON:0000178	AuG	Gene::22938
Anatomy::UBERON:0002369	AuG	Gene::91893
Anatomy::UBERON:0002037	AuG	Gene::5649
Anatomy::UBERON:0002048	AuG	Gene::50848
Anatomy::UBERON:0000473	AuG	Gene::51592
Anatomy::UBERON:0000029	AuG	Gene::6748
Anatomy::UBERON:0001235	AuG	Gene::2010
Anatomy::UBERON:0002371	AuG	Gene::23586
Anatomy::UBERON:0002046	AuG	Gene::85013
Anatomy::UBERON:0002107	AuG	Gene::8694
Anatomy::UBERON:0000057	AuG	Gene::3248
Anatomy::UBERON:0002048	AuG	Gene::7042
Anatomy::UBERON:0000007	AuG	Gene::10699
Anatomy::UBERON:0002046	AuG	Gene::55661
Anatomy::UBERON:0001013	AuG	Gene::3714
Anatomy::UBERON:0002240	AuG	Gene::51669
Anatomy::UBERON:0002037	AuG	Gene::23081
Anatomy::UBERON:0000955	AuG	Gene::64756
Anatomy::UBERON:0000992	AuG	Gene::55888
Anatomy::UBERON:0000473	AuG	Gene::79865
Anatomy::UBERON:0002107	AuG	Gene::11046
Anatomy::UBERON:0001013	AuG	Gene::25999
Anatomy::UBERON:0001675	AuG	Gene::151636
Anatomy::UBERON:0000955	AuG	Gene::92283
Anatomy::UBERON:0002030	AuG	Gene::3964
Anatomy::UBERON:0002046	AuG	Gene::65056
Anatomy::UBERON:0002107	AuG	Gene::51660
Anatomy::UBERON:0001225	AuG	Gene::79762
Anatomy::UBERON:0000178	AuG	Gene::7841
Anatomy::UBERON:0000029	AuG	Gene::6591
Anatomy::UBERON:0002371	AuG	Gene::29929
Anatomy::UBERON:0002048	AuG	Gene::1912
Anatomy::UBERON:0000473	AuG	Gene::10927
Anatomy::UBERON:0002367	AuG	Gene::8000
Anatomy::UBERON:0000473	AuG	Gene::84524
Anatomy::UBERON:0001296	AuG	Gene::473
Anatomy::UBERON:0001013	AuG	Gene::6208
Anatomy::UBERON:0000473	AuG	Gene::54107
Anatomy::UBERON:0001675	AuG	Gene::100533183
Anatomy::UBERON:0002030	AuG	Gene::84267
Anatomy::UBERON:0000997	AuG	Gene::26263
Anatomy::UBERON:0002037	AuG	Gene::65009
Anatomy::UBERON:0002081	AuG	Gene::53339
Anatomy::UBERON:0000057	AuG	Gene::26577
Anatomy::UBERON:0002081	AuG	Gene::91461
Anatomy::UBERON:0002037	AuG	Gene::171017
Anatomy::UBERON:0000178	AuG	Gene::54482
Anatomy::UBERON:0002030	AuG	Gene::10370
Anatomy::UBERON:0001225	AuG	Gene::84467
Anatomy::UBERON:0001135	AuG	Gene::3614
Anatomy::UBERON:0001891	AuG	Gene::203259
Anatomy::UBERON:0002046	AuG	Gene::92421
Anatomy::UBERON:0002048	AuG	Gene::375061
Anatomy::UBERON:0001893	AuG	Gene::5910
Anatomy::UBERON:0000955	AuG	Gene::81689
Anatomy::UBERON:0000057	AuG	Gene::23028
Anatomy::UBERON:0000992	AuG	Gene::55092
Anatomy::UBERON:0000029	AuG	Gene::8085
Anatomy::UBERON:0002081	AuG	Gene::8706
Anatomy::UBERON:0002048	AuG	Gene::3575
Anatomy::UBERON:0001896	AuG	Gene::8228
Anatomy::UBERON:0000996	AuG	Gene::4692
Anatomy::UBERON:0002048	AuG	Gene::54567
Anatomy::UBERON:0001013	AuG	Gene::6275
Anatomy::UBERON:0000057	AuG	Gene::6120
Anatomy::UBERON:0001896	AuG	Gene::3014
Anatomy::UBERON:0001225	AuG	Gene::5502
Anatomy::UBERON:0000473	AuG	Gene::84419
Anatomy::UBERON:0001896	AuG	Gene::9941
Anatomy::UBERON:0001891	AuG	Gene::3696
Anatomy::UBERON:0000992	AuG	Gene::6141
Anatomy::UBERON:0001235	AuG	Gene::1390
Anatomy::UBERON:0002369	AuG	Gene::284004
Anatomy::UBERON:0000057	AuG	Gene::10746
Anatomy::UBERON:0002046	AuG	Gene::83959
Anatomy::UBERON:0001296	AuG	Gene::11096
Anatomy::UBERON:0000948	AuG	Gene::10211
Anatomy::UBERON:0001295	AuG	Gene::11013
Anatomy::UBERON:0002037	AuG	Gene::57586
Anatomy::UBERON:0001295	AuG	Gene::5930
Anatomy::UBERON:0001296	AuG	Gene::55005
Anatomy::UBERON:0000996	AuG	Gene::3045
Anatomy::UBERON:0001235	AuG	Gene::79974
Anatomy::UBERON:0000002	AuG	Gene::3176
Anatomy::UBERON:0002037	AuG	Gene::57578
Anatomy::UBERON:0000992	AuG	Gene::105369205
Anatomy::UBERON:0001896	AuG	Gene::665
Anatomy::UBERON:0002240	AuG	Gene::5789
Anatomy::UBERON:0002369	AuG	Gene::90121
Anatomy::UBERON:0002037	AuG	Gene::970
Anatomy::UBERON:0000002	AuG	Gene::57092
Anatomy::UBERON:0002369	AuG	Gene::7484
Anatomy::UBERON:0000178	AuG	Gene::3140
Anatomy::UBERON:0001013	AuG	Gene::136319
Anatomy::UBERON:0001296	AuG	Gene::7068
Anatomy::UBERON:0002185	AuG	Gene::1305
Anatomy::UBERON:0002369	AuG	Gene::1948
Anatomy::UBERON:0000057	AuG	Gene::23767
Anatomy::UBERON:0000007	AuG	Gene::2733
Anatomy::UBERON:0002367	AuG	Gene::3398
Anatomy::UBERON:0000007	AuG	Gene::64112
Anatomy::UBERON:0002369	AuG	Gene::8407
Anatomy::UBERON:0001013	AuG	Gene::8786
Anatomy::UBERON:0000948	AuG	Gene::27351
Anatomy::UBERON:0002030	AuG	Gene::10052
Anatomy::UBERON:0002367	AuG	Gene::5460
Anatomy::UBERON:0001896	AuG	Gene::25854
Anatomy::UBERON:0001896	AuG	Gene::54033
Anatomy::UBERON:0002030	AuG	Gene::4240
Anatomy::UBERON:0002046	AuG	Gene::55069
Anatomy::UBERON:0001044	AuG	Gene::6397
Anatomy::UBERON:0001013	AuG	Gene::56107
Anatomy::UBERON:0000992	AuG	Gene::201625
Anatomy::UBERON:0000997	AuG	Gene::10928
Anatomy::UBERON:0000955	AuG	Gene::28982
Anatomy::UBERON:0000996	AuG	Gene::4629
Anatomy::UBERON:0000995	AuG	Gene::7181
Anatomy::UBERON:0000955	AuG	Gene::9581
Anatomy::UBERON:0000473	AuG	Gene::79258
Anatomy::UBERON:0000955	AuG	Gene::5189
Anatomy::UBERON:0000948	AuG	Gene::8895
Anatomy::UBERON:0002107	AuG	Gene::7372
Anatomy::UBERON:0000992	AuG	Gene::27130
Anatomy::UBERON:0002046	AuG	Gene::54947
Anatomy::UBERON:0002107	AuG	Gene::57715
Anatomy::UBERON:0000029	AuG	Gene::9044
Anatomy::UBERON:0001296	AuG	Gene::9575
Anatomy::UBERON:0002107	AuG	Gene::1725
Anatomy::UBERON:0000178	AuG	Gene::3398
Anatomy::UBERON:0002369	AuG	Gene::346389
Anatomy::UBERON:0002367	AuG	Gene::81839
Anatomy::UBERON:0000473	AuG	Gene::84915
Anatomy::UBERON:0001235	AuG	Gene::23484
Anatomy::UBERON:0000955	AuG	Gene::347240
Anatomy::UBERON:0002081	AuG	Gene::91663
Anatomy::UBERON:0000029	AuG	Gene::3303
Anatomy::UBERON:0001296	AuG	Gene::79690
Anatomy::UBERON:0002185	AuG	Gene::58527
Anatomy::UBERON:0000178	AuG	Gene::170371
Anatomy::UBERON:0000992	AuG	Gene::80000
Anatomy::UBERON:0000057	AuG	Gene::1845
Anatomy::UBERON:0001225	AuG	Gene::51318
Anatomy::UBERON:0000178	AuG	Gene::7572
Anatomy::UBERON:0001135	AuG	Gene::51026
Anatomy::UBERON:0002369	AuG	Gene::6415
Anatomy::UBERON:0002107	AuG	Gene::64841
Anatomy::UBERON:0002081	AuG	Gene::114769
Anatomy::UBERON:0001013	AuG	Gene::11186
Anatomy::UBERON:0002185	AuG	Gene::2934
Anatomy::UBERON:0000955	AuG	Gene::18
Anatomy::UBERON:0000955	AuG	Gene::8200
Anatomy::UBERON:0000002	AuG	Gene::26577
Anatomy::UBERON:0000992	AuG	Gene::79913
Anatomy::UBERON:0000948	AuG	Gene::10723
Anatomy::UBERON:0000955	AuG	Gene::55805
Anatomy::UBERON:0001891	AuG	Gene::493753
Anatomy::UBERON:0000002	AuG	Gene::6660
Anatomy::UBERON:0002107	AuG	Gene::1071
Anatomy::UBERON:0000473	AuG	Gene::6521
Anatomy::UBERON:0002107	AuG	Gene::79713
Anatomy::UBERON:0002030	AuG	Gene::2709
Anatomy::UBERON:0002048	AuG	Gene::164668
Anatomy::UBERON:0003126	AuG	Gene::3965
Anatomy::UBERON:0001013	AuG	Gene::113612
Anatomy::UBERON:0000948	AuG	Gene::4698
Anatomy::UBERON:0002107	AuG	Gene::80024
Anatomy::UBERON:0002030	AuG	Gene::54870
Anatomy::UBERON:0001896	AuG	Gene::5781
Anatomy::UBERON:0002107	AuG	Gene::125228
Anatomy::UBERON:0002367	AuG	Gene::1102
Anatomy::UBERON:0000948	AuG	Gene::1678
Anatomy::UBERON:0001135	AuG	Gene::11196
Anatomy::UBERON:0002046	AuG	Gene::729967
Anatomy::UBERON:0002081	AuG	Gene::5213
Anatomy::UBERON:0000029	AuG	Gene::6430
Anatomy::UBERON:0001891	AuG	Gene::377
Anatomy::UBERON:0002081	AuG	Gene::311
Anatomy::UBERON:0002048	AuG	Gene::397
Anatomy::UBERON:0002240	AuG	Gene::6900
Anatomy::UBERON:0002046	AuG	Gene::50506
Anatomy::UBERON:0000473	AuG	Gene::7465
Anatomy::UBERON:0001896	AuG	Gene::7976
Anatomy::UBERON:0002371	AuG	Gene::8500
Anatomy::UBERON:0000995	AuG	Gene::730
Anatomy::UBERON:0002107	AuG	Gene::10162
Anatomy::UBERON:0001013	AuG	Gene::2701
Anatomy::UBERON:0000002	AuG	Gene::23317
Anatomy::UBERON:0002082	AuG	Gene::5927
Anatomy::UBERON:0001225	AuG	Gene::25864
Anatomy::UBERON:0001295	AuG	Gene::716
Anatomy::UBERON:0003126	AuG	Gene::2669
Anatomy::UBERON:0000002	AuG	Gene::5268
Anatomy::UBERON:0000057	AuG	Gene::219
Anatomy::UBERON:0003126	AuG	Gene::8645
Anatomy::UBERON:0001013	AuG	Gene::116362
Anatomy::UBERON:0001893	AuG	Gene::2263
Anatomy::UBERON:0002046	AuG	Gene::2581
Anatomy::UBERON:0000997	AuG	Gene::374454
Anatomy::UBERON:0001295	AuG	Gene::22929
Anatomy::UBERON:0001296	AuG	Gene::8082
Anatomy::UBERON:0001225	AuG	Gene::81693
Anatomy::UBERON:0002107	AuG	Gene::2542
Anatomy::UBERON:0000002	AuG	Gene::6760
Anatomy::UBERON:0001891	AuG	Gene::3746
Anatomy::UBERON:0002030	AuG	Gene::871
Anatomy::UBERON:0001135	AuG	Gene::7041
Anatomy::UBERON:0000178	AuG	Gene::1844
Anatomy::UBERON:0001044	AuG	Gene::83786
Anatomy::UBERON:0000996	AuG	Gene::6692
Anatomy::UBERON:0000007	AuG	Gene::6252
Anatomy::UBERON:0000955	AuG	Gene::2557
Anatomy::UBERON:0000473	AuG	Gene::79801
Anatomy::UBERON:0002371	AuG	Gene::3068
Anatomy::UBERON:0002369	AuG	Gene::113763
Anatomy::UBERON:0000029	AuG	Gene::9170
Anatomy::UBERON:0000057	AuG	Gene::1200
Anatomy::UBERON:0002369	AuG	Gene::10068
Anatomy::UBERON:0001891	AuG	Gene::10681
Anatomy::UBERON:0002369	AuG	Gene::358
Anatomy::UBERON:0002371	AuG	Gene::328
Anatomy::UBERON:0001044	AuG	Gene::5978
Anatomy::UBERON:0000948	AuG	Gene::10172
Anatomy::UBERON:0003126	AuG	Gene::9902
Anatomy::UBERON:0002048	AuG	Gene::10268
Anatomy::UBERON:0000178	AuG	Gene::4363
Anatomy::UBERON:0001296	AuG	Gene::8473
Anatomy::UBERON:0000955	AuG	Gene::115265
Anatomy::UBERON:0002240	AuG	Gene::63916
Anatomy::UBERON:0000178	AuG	Gene::25901
Anatomy::UBERON:0002107	AuG	Gene::29074
Anatomy::UBERON:0000007	AuG	Gene::144404
Anatomy::UBERON:0000007	AuG	Gene::2781
Anatomy::UBERON:0002107	AuG	Gene::55751
Anatomy::UBERON:0002369	AuG	Gene::138724
Anatomy::UBERON:0002369	AuG	Gene::91851
Anatomy::UBERON:0002107	AuG	Gene::712
Anatomy::UBERON:0001295	AuG	Gene::11031
Anatomy::UBERON:0003126	AuG	Gene::9125
Anatomy::UBERON:0002048	AuG	Gene::1849
Anatomy::UBERON:0000955	AuG	Gene::89832
Anatomy::UBERON:0000997	AuG	Gene::79650
Anatomy::UBERON:0001296	AuG	Gene::6332
Anatomy::UBERON:0001044	AuG	Gene::377677
Anatomy::UBERON:0000057	AuG	Gene::10428
Anatomy::UBERON:0002081	AuG	Gene::29940
Anatomy::UBERON:0000948	AuG	Gene::8548
Anatomy::UBERON:0002369	AuG	Gene::387496
Anatomy::UBERON:0000473	AuG	Gene::8942
Anatomy::UBERON:0000955	AuG	Gene::130502
Anatomy::UBERON:0001295	AuG	Gene::57542
Anatomy::UBERON:0000007	AuG	Gene::23017
Anatomy::UBERON:0002369	AuG	Gene::10763
Anatomy::UBERON:0000057	AuG	Gene::80232
Anatomy::UBERON:0001225	AuG	Gene::51474
Anatomy::UBERON:0000007	AuG	Gene::23636
Anatomy::UBERON:0000948	AuG	Gene::23185
Anatomy::UBERON:0000948	AuG	Gene::152137
Anatomy::UBERON:0000057	AuG	Gene::2205
Anatomy::UBERON:0002107	AuG	Gene::51115
Anatomy::UBERON:0001896	AuG	Gene::1268
Anatomy::UBERON:0000992	AuG	Gene::55228
Anatomy::UBERON:0001893	AuG	Gene::22999
Anatomy::UBERON:0001896	AuG	Gene::9513
Anatomy::UBERON:0000007	AuG	Gene::10542
Anatomy::UBERON:0002030	AuG	Gene::7128
Anatomy::UBERON:0000007	AuG	Gene::117155
Anatomy::UBERON:0000948	AuG	Gene::10294
Anatomy::UBERON:0000948	AuG	Gene::5774
Anatomy::UBERON:0002369	AuG	Gene::9344
Anatomy::UBERON:0001235	AuG	Gene::26511
Anatomy::UBERON:0001225	AuG	Gene::275
Anatomy::UBERON:0001225	AuG	Gene::1039
Anatomy::UBERON:0002037	AuG	Gene::25829
Anatomy::UBERON:0000057	AuG	Gene::3717
Anatomy::UBERON:0002369	AuG	Gene::85416
Anatomy::UBERON:0001044	AuG	Gene::55701
Anatomy::UBERON:0000955	AuG	Gene::132321
Anatomy::UBERON:0002030	AuG	Gene::4055
Anatomy::UBERON:0000948	AuG	Gene::25822
Anatomy::UBERON:0002240	AuG	Gene::57456
Anatomy::UBERON:0001225	AuG	Gene::375790
Anatomy::UBERON:0000029	AuG	Gene::5725
Anatomy::UBERON:0002081	AuG	Gene::506
Anatomy::UBERON:0000178	AuG	Gene::4676
Anatomy::UBERON:0001235	AuG	Gene::51309
Anatomy::UBERON:0002369	AuG	Gene::130916
Anatomy::UBERON:0000057	AuG	Gene::54939
Anatomy::UBERON:0000948	AuG	Gene::139322
Anatomy::UBERON:0000996	AuG	Gene::3646
Anatomy::UBERON:0000473	AuG	Gene::11319
Anatomy::UBERON:0002082	AuG	Gene::9322
Anatomy::UBERON:0000473	AuG	Gene::51340
Anatomy::UBERON:0002082	AuG	Gene::64419
Anatomy::UBERON:0001013	AuG	Gene::118
Anatomy::UBERON:0000948	AuG	Gene::79587
Anatomy::UBERON:0001891	AuG	Gene::25801
Anatomy::UBERON:0000057	AuG	Gene::26020
Anatomy::UBERON:0000955	AuG	Gene::474343
Anatomy::UBERON:0002046	AuG	Gene::79664
Anatomy::UBERON:0001891	AuG	Gene::57560
Anatomy::UBERON:0000473	AuG	Gene::55729
Anatomy::UBERON:0002037	AuG	Gene::81856
Anatomy::UBERON:0000002	AuG	Gene::8814
Anatomy::UBERON:0002030	AuG	Gene::4629
Anatomy::UBERON:0000057	AuG	Gene::4853
Anatomy::UBERON:0000002	AuG	Gene::5023
Anatomy::UBERON:0000473	AuG	Gene::6595
Anatomy::UBERON:0001896	AuG	Gene::2263
Anatomy::UBERON:0000473	AuG	Gene::8821
Anatomy::UBERON:0001044	AuG	Gene::6422
Anatomy::UBERON:0002369	AuG	Gene::22914
Anatomy::UBERON:0000948	AuG	Gene::28513
Anatomy::UBERON:0001135	AuG	Gene::11079
Anatomy::UBERON:0000955	AuG	Gene::28965
Anatomy::UBERON:0000948	AuG	Gene::54919
Anatomy::UBERON:0000002	AuG	Gene::80745
Anatomy::UBERON:0002046	AuG	Gene::80310
Anatomy::UBERON:0000473	AuG	Gene::10876
Anatomy::UBERON:0001296	AuG	Gene::51455
Anatomy::UBERON:0000955	AuG	Gene::8803
Anatomy::UBERON:0000992	AuG	Gene::83667
Anatomy::UBERON:0000029	AuG	Gene::219285
Anatomy::UBERON:0002369	AuG	Gene::139716
Anatomy::UBERON:0000057	AuG	Gene::6282
Anatomy::UBERON:0001893	AuG	Gene::57185
Anatomy::UBERON:0001896	AuG	Gene::5898
Anatomy::UBERON:0002107	AuG	Gene::123688
Anatomy::UBERON:0000178	AuG	Gene::5252
