source	metaedge	target
Gene::8336	GiG	Gene::8819
Gene::2074	GiG	Gene::8367
Gene::6370	GiG	Gene::10803
Gene::472	GiG	Gene::5591
Gene::9135	GiG	Gene::26575
Gene::9212	GiG	Gene::126961
Gene::4692	GiG	Gene::55161
Gene::7334	GiG	Gene::84937
Gene::6875	GiG	Gene::8290
Gene::580	GiG	Gene::9001
Gene::9616	GiG	Gene::81618
Gene::2690	GiG	Gene::10273
Gene::1958	GiG	Gene::3020
Gene::10783	GiG	Gene::54442
Gene::3576	GiG	Gene::8290
Gene::26088	GiG	Gene::55435
Gene::1017	GiG	Gene::10036
Gene::54514	GiG	Gene::92369
Gene::5898	GiG	Gene::60412
Gene::57167	GiG	Gene::79923
Gene::7013	GiG	Gene::9588
Gene::2661	GiG	Gene::6607
Gene::2332	GiG	Gene::6138
Gene::7046	GiG	Gene::440275
Gene::6165	GiG	Gene::8452
Gene::29079	GiG	Gene::84105
Gene::5885	GiG	Gene::200916
Gene::689	GiG	Gene::9412
Gene::3801	GiG	Gene::84062
Gene::4739	GiG	Gene::5966
Gene::9969	GiG	Gene::112950
Gene::5688	GiG	Gene::5704
Gene::90993	GiG	Gene::169026
Gene::64798	GiG	Gene::256309
Gene::2100	GiG	Gene::55031
Gene::39	GiG	Gene::3725
Gene::3692	GiG	Gene::8565
Gene::3326	GiG	Gene::284086
Gene::10987	GiG	Gene::26156
Gene::7316	GiG	Gene::9169
Gene::409	GiG	Gene::9826
Gene::6134	GiG	Gene::51547
Gene::351	GiG	Gene::6431
Gene::7371	GiG	Gene::10783
Gene::1017	GiG	Gene::6191
Gene::1805	GiG	Gene::7917
Gene::10025	GiG	Gene::55090
Gene::1967	GiG	Gene::26003
Gene::5700	GiG	Gene::5720
Gene::5042	GiG	Gene::6134
Gene::79101	GiG	Gene::84289
Gene::51547	GiG	Gene::55215
Gene::920	GiG	Gene::6189
Gene::4099	GiG	Gene::5621
Gene::23474	GiG	Gene::51606
Gene::11345	GiG	Gene::51088
Gene::2068	GiG	Gene::51191
Gene::6139	GiG	Gene::10514
Gene::2965	GiG	Gene::3839
Gene::7316	GiG	Gene::10486
Gene::7316	GiG	Gene::50717
Gene::408	GiG	Gene::83737
Gene::4831	GiG	Gene::10963
Gene::8940	GiG	Gene::90933
Gene::416	GiG	Gene::2033
Gene::7316	GiG	Gene::7637
Gene::23594	GiG	Gene::23595
Gene::4869	GiG	Gene::6159
Gene::5373	GiG	Gene::7316
Gene::3579	GiG	Gene::8826
Gene::3623	GiG	Gene::7049
Gene::340359	GiG	Gene::386675
Gene::3689	GiG	Gene::83700
Gene::326	GiG	Gene::8353
Gene::10667	GiG	Gene::22806
Gene::999	GiG	Gene::2260
Gene::5970	GiG	Gene::51147
Gene::1108	GiG	Gene::25942
Gene::9796	GiG	Gene::11161
Gene::6130	GiG	Gene::6210
Gene::2060	GiG	Gene::4734
Gene::5684	GiG	Gene::5690
Gene::1460	GiG	Gene::27132
Gene::7316	GiG	Gene::23022
Gene::8440	GiG	Gene::58480
Gene::4314	GiG	Gene::6347
Gene::9768	GiG	Gene::10498
Gene::6945	GiG	Gene::27033
Gene::1823	GiG	Gene::1829
Gene::790	GiG	Gene::7341
Gene::358	GiG	Gene::30008
Gene::3843	GiG	Gene::11345
Gene::1447	GiG	Gene::1990
Gene::142	GiG	Gene::3676
Gene::80022	GiG	Gene::114824
Gene::9412	GiG	Gene::284297
Gene::498	GiG	Gene::7532
Gene::408	GiG	Gene::8348
Gene::6137	GiG	Gene::9020
Gene::4502	GiG	Gene::9248
Gene::66037	GiG	Gene::84970
Gene::3065	GiG	Gene::6850
Gene::5170	GiG	Gene::10110
Gene::60	GiG	Gene::3182
Gene::4102	GiG	Gene::10155
Gene::5692	GiG	Gene::5714
Gene::5048	GiG	Gene::7316
Gene::146894	GiG	Gene::386676
Gene::7412	GiG	Gene::7529
Gene::1822	GiG	Gene::1953
Gene::5970	GiG	Gene::25855
Gene::4929	GiG	Gene::6257
Gene::2101	GiG	Gene::8850
Gene::7316	GiG	Gene::56829
Gene::57532	GiG	Gene::386676
Gene::1487	GiG	Gene::3291
Gene::5763	GiG	Gene::29970
Gene::7156	GiG	Gene::57697
Gene::5732	GiG	Gene::5737
Gene::8353	GiG	Gene::8367
Gene::6829	GiG	Gene::84838
Gene::5693	GiG	Gene::79008
Gene::2869	GiG	Gene::3609
Gene::9255	GiG	Gene::10987
Gene::523	GiG	Gene::8452
Gene::12	GiG	Gene::2153
Gene::39	GiG	Gene::10289
Gene::6613	GiG	Gene::158405
Gene::7082	GiG	Gene::11051
Gene::928	GiG	Gene::3675
Gene::23345	GiG	Gene::23521
Gene::207	GiG	Gene::10189
Gene::4188	GiG	Gene::5013
Gene::2185	GiG	Gene::57584
Gene::54905	GiG	Gene::57684
Gene::3163	GiG	Gene::3778
Gene::4089	GiG	Gene::4435
Gene::8452	GiG	Gene::9328
Gene::6626	GiG	Gene::10495
Gene::51547	GiG	Gene::79882
Gene::8626	GiG	Gene::23443
Gene::23310	GiG	Gene::54892
Gene::6132	GiG	Gene::9329
Gene::801	GiG	Gene::5708
Gene::5048	GiG	Gene::10540
Gene::9360	GiG	Gene::10921
Gene::6636	GiG	Gene::56257
Gene::8453	GiG	Gene::79084
Gene::94005	GiG	Gene::386682
Gene::8359	GiG	Gene::151636
Gene::2099	GiG	Gene::6774
Gene::3621	GiG	Gene::6598
Gene::64773	GiG	Gene::386675
Gene::5940	GiG	Gene::11218
Gene::4174	GiG	Gene::6132
Gene::1956	GiG	Gene::3480
Gene::1213	GiG	Gene::4794
Gene::23331	GiG	Gene::643641
Gene::10808	GiG	Gene::27347
Gene::85302	GiG	Gene::169966
Gene::7917	GiG	Gene::10537
Gene::11339	GiG	Gene::84970
Gene::10419	GiG	Gene::10969
Gene::2335	GiG	Gene::8431
Gene::6422	GiG	Gene::7472
Gene::476	GiG	Gene::4087
Gene::1742	GiG	Gene::3725
Gene::701	GiG	Gene::51434
Gene::4794	GiG	Gene::10014
Gene::6125	GiG	Gene::10985
Gene::1406	GiG	Gene::8576
Gene::6396	GiG	Gene::8900
Gene::6613	GiG	Gene::26528
Gene::23281	GiG	Gene::122769
Gene::7046	GiG	Gene::9943
Gene::8646	GiG	Gene::57045
Gene::10181	GiG	Gene::11338
Gene::7316	GiG	Gene::55020
Gene::9685	GiG	Gene::11345
Gene::277	GiG	Gene::6648
Gene::3066	GiG	Gene::7316
Gene::1106	GiG	Gene::90933
Gene::2261	GiG	Gene::116985
Gene::7185	GiG	Gene::90874
Gene::6627	GiG	Gene::373156
Gene::1973	GiG	Gene::27250
Gene::1973	GiG	Gene::84246
Gene::1627	GiG	Gene::23268
Gene::207	GiG	Gene::5140
Gene::3895	GiG	Gene::7341
Gene::11051	GiG	Gene::29947
Gene::834	GiG	Gene::837
Gene::3055	GiG	Gene::30011
Gene::9577	GiG	Gene::23331
Gene::351	GiG	Gene::3145
Gene::989	GiG	Gene::5413
Gene::10273	GiG	Gene::120892
Gene::1937	GiG	Gene::10944
Gene::7541	GiG	Gene::49854
Gene::292	GiG	Gene::6138
Gene::468	GiG	Gene::6908
Gene::23005	GiG	Gene::83897
Gene::7316	GiG	Gene::8621
Gene::2104	GiG	Gene::6667
Gene::3784	GiG	Gene::10142
Gene::3065	GiG	Gene::9869
Gene::5597	GiG	Gene::9021
Gene::2534	GiG	Gene::3073
Gene::57580	GiG	Gene::253260
Gene::7283	GiG	Gene::51512
Gene::4881	GiG	Gene::5592
Gene::6721	GiG	Gene::28996
Gene::29924	GiG	Gene::55041
Gene::8359	GiG	Gene::29947
Gene::7316	GiG	Gene::10260
Gene::8452	GiG	Gene::8743
Gene::7534	GiG	Gene::8517
Gene::10987	GiG	Gene::26094
Gene::7343	GiG	Gene::9013
Gene::57459	GiG	Gene::80321
Gene::3035	GiG	Gene::6141
Gene::595	GiG	Gene::10270
Gene::10524	GiG	Gene::55791
Gene::5601	GiG	Gene::80824
Gene::1456	GiG	Gene::55861
Gene::8357	GiG	Gene::8805
Gene::1655	GiG	Gene::10270
Gene::287	GiG	Gene::3897
Gene::79843	GiG	Gene::117178
Gene::369	GiG	Gene::84181
Gene::80342	GiG	Gene::81565
Gene::3315	GiG	Gene::4843
Gene::6279	GiG	Gene::9768
Gene::4509	GiG	Gene::29993
Gene::5358	GiG	Gene::9641
Gene::9441	GiG	Gene::219541
Gene::996	GiG	Gene::56287
Gene::4215	GiG	Gene::51474
Gene::8360	GiG	Gene::55355
Gene::5501	GiG	Gene::9768
Gene::2560	GiG	Gene::5290
Gene::6137	GiG	Gene::23521
Gene::5591	GiG	Gene::11200
Gene::115106	GiG	Gene::285782
Gene::142	GiG	Gene::9918
Gene::7316	GiG	Gene::84932
Gene::2653	GiG	Gene::9814
Gene::1665	GiG	Gene::6152
Gene::2771	GiG	Gene::3579
Gene::4175	GiG	Gene::55388
Gene::351	GiG	Gene::348487
Gene::7341	GiG	Gene::65083
Gene::1654	GiG	Gene::1933
Gene::351	GiG	Gene::3416
Gene::8487	GiG	Gene::10643
Gene::8349	GiG	Gene::8453
Gene::920	GiG	Gene::2908
Gene::7013	GiG	Gene::7086
Gene::369	GiG	Gene::3326
Gene::79656	GiG	Gene::84619
Gene::5092	GiG	Gene::6857
Gene::10537	GiG	Gene::89890
Gene::7024	GiG	Gene::7917
Gene::1063	GiG	Gene::7014
Gene::521	GiG	Gene::6880
Gene::2885	GiG	Gene::7159
Gene::9443	GiG	Gene::9969
Gene::5160	GiG	Gene::5564
Gene::386680	GiG	Gene::388818
Gene::2185	GiG	Gene::3689
Gene::27	GiG	Gene::4690
Gene::1822	GiG	Gene::55835
Gene::55773	GiG	Gene::121053
Gene::1937	GiG	Gene::55068
Gene::3767	GiG	Gene::6833
Gene::2597	GiG	Gene::7083
Gene::23242	GiG	Gene::29993
Gene::2040	GiG	Gene::8607
Gene::1173	GiG	Gene::84466
Gene::55140	GiG	Gene::55250
Gene::2885	GiG	Gene::7358
Gene::1956	GiG	Gene::8412
Gene::4791	GiG	Gene::7278
Gene::7316	GiG	Gene::80264
Gene::2959	GiG	Gene::8031
Gene::672	GiG	Gene::6774
Gene::7186	GiG	Gene::8915
Gene::6632	GiG	Gene::6636
Gene::3753	GiG	Gene::53347
Gene::10253	GiG	Gene::386680
Gene::9734	GiG	Gene::23650
Gene::87	GiG	Gene::5682
Gene::6050	GiG	Gene::6386
Gene::3609	GiG	Gene::6139
Gene::2557	GiG	Gene::2567
Gene::8367	GiG	Gene::10014
Gene::7316	GiG	Gene::474343
Gene::6184	GiG	Gene::7412
Gene::3688	GiG	Gene::3693
Gene::1017	GiG	Gene::6418
Gene::8089	GiG	Gene::55929
Gene::1650	GiG	Gene::9295
Gene::4697	GiG	Gene::6169
Gene::388	GiG	Gene::85415
Gene::1642	GiG	Gene::64326
Gene::7421	GiG	Gene::51523
Gene::5936	GiG	Gene::6224
Gene::23354	GiG	Gene::57002
Gene::1454	GiG	Gene::8864
Gene::6188	GiG	Gene::9349
Gene::9862	GiG	Gene::10025
Gene::2869	GiG	Gene::8546
Gene::4790	GiG	Gene::8600
Gene::5094	GiG	Gene::6188
Gene::387	GiG	Gene::1609
Gene::7323	GiG	Gene::115426
Gene::288	GiG	Gene::6324
Gene::6709	GiG	Gene::192669
Gene::2801	GiG	Gene::79848
Gene::7321	GiG	Gene::8848
Gene::5216	GiG	Gene::7088
Gene::54474	GiG	Gene::125115
Gene::1409	GiG	Gene::1431
Gene::545	GiG	Gene::2956
Gene::1387	GiG	Gene::8366
Gene::3981	GiG	Gene::9114
Gene::3670	GiG	Gene::9079
Gene::2690	GiG	Gene::5780
Gene::3028	GiG	Gene::54931
Gene::2512	GiG	Gene::5764
Gene::2063	GiG	Gene::56255
Gene::8452	GiG	Gene::201626
Gene::8600	GiG	Gene::9862
Gene::166	GiG	Gene::8576
Gene::3066	GiG	Gene::5947
Gene::5770	GiG	Gene::9564
Gene::94	GiG	Gene::58533
Gene::6323	GiG	Gene::11269
Gene::7965	GiG	Gene::10522
Gene::658	GiG	Gene::5218
Gene::5879	GiG	Gene::6421
Gene::409	GiG	Gene::5905
Gene::7518	GiG	Gene::79026
Gene::5013	GiG	Gene::83755
Gene::6134	GiG	Gene::9020
Gene::4116	GiG	Gene::10927
Gene::821	GiG	Gene::8720
Gene::2975	GiG	Gene::6137
Gene::91	GiG	Gene::7316
Gene::7805	GiG	Gene::10075
Gene::1933	GiG	Gene::3181
Gene::8543	GiG	Gene::10522
Gene::326	GiG	Gene::5885
Gene::2534	GiG	Gene::10188
Gene::25	GiG	Gene::8646
Gene::3015	GiG	Gene::8365
Gene::51382	GiG	Gene::79095
Gene::348	GiG	Gene::55738
Gene::9040	GiG	Gene::10980
Gene::79784	GiG	Gene::140803
Gene::5152	GiG	Gene::414318
Gene::2647	GiG	Gene::7316
Gene::4215	GiG	Gene::121504
Gene::3838	GiG	Gene::84699
Gene::8916	GiG	Gene::29979
Gene::7329	GiG	Gene::57085
Gene::1650	GiG	Gene::51643
Gene::51465	GiG	Gene::55553
Gene::159	GiG	Gene::8452
Gene::9343	GiG	Gene::10094
Gene::4528	GiG	Gene::25885
Gene::2597	GiG	Gene::6223
Gene::9240	GiG	Gene::65117
Gene::7128	GiG	Gene::7805
Gene::1017	GiG	Gene::7157
Gene::80321	GiG	Gene::81570
Gene::3326	GiG	Gene::10188
Gene::302	GiG	Gene::6927
Gene::8576	GiG	Gene::140258
Gene::2932	GiG	Gene::6720
Gene::8338	GiG	Gene::121504
Gene::9146	GiG	Gene::55737
Gene::4085	GiG	Gene::25778
Gene::5274	GiG	Gene::9191
Gene::3320	GiG	Gene::11059
Gene::10392	GiG	Gene::55054
Gene::4342	GiG	Gene::64753
Gene::7321	GiG	Gene::113878
Gene::9775	GiG	Gene::84844
Gene::1398	GiG	Gene::5896
Gene::324	GiG	Gene::7145
Gene::3624	GiG	Gene::11167
Gene::604	GiG	Gene::56478
Gene::841	GiG	Gene::11315
Gene::7431	GiG	Gene::9869
Gene::4005	GiG	Gene::6929
Gene::1488	GiG	Gene::57473
Gene::2242	GiG	Gene::3566
Gene::3646	GiG	Gene::8663
Gene::6613	GiG	Gene::6711
Gene::1665	GiG	Gene::84844
Gene::5018	GiG	Gene::11136
Gene::4000	GiG	Gene::9972
Gene::408	GiG	Gene::1357
Gene::348	GiG	Gene::6009
Gene::6737	GiG	Gene::10869
Gene::8450	GiG	Gene::8454
Gene::6124	GiG	Gene::6154
Gene::2053	GiG	Gene::7316
Gene::23204	GiG	Gene::55204
Gene::25	GiG	Gene::7409
Gene::6016	GiG	Gene::7428
Gene::5976	GiG	Gene::55629
Gene::1387	GiG	Gene::6258
Gene::3799	GiG	Gene::4087
Gene::5594	GiG	Gene::9846
Gene::5245	GiG	Gene::6206
Gene::8364	GiG	Gene::8841
Gene::5971	GiG	Gene::8607
Gene::4739	GiG	Gene::64100
Gene::5976	GiG	Gene::84572
Gene::1130	GiG	Gene::55835
Gene::7251	GiG	Gene::80128
Gene::7324	GiG	Gene::254225
Gene::8883	GiG	Gene::9129
Gene::779	GiG	Gene::5520
Gene::55177	GiG	Gene::65125
Gene::3959	GiG	Gene::9768
Gene::4311	GiG	Gene::5295
Gene::51127	GiG	Gene::90678
Gene::10126	GiG	Gene::386682
Gene::4637	GiG	Gene::6176
Gene::1329	GiG	Gene::7185
Gene::8161	GiG	Gene::55093
Gene::1937	GiG	Gene::23557
Gene::8454	GiG	Gene::11091
Gene::3673	GiG	Gene::4312
Gene::8241	GiG	Gene::10985
Gene::7316	GiG	Gene::51162
Gene::5094	GiG	Gene::5250
Gene::825	GiG	Gene::5707
Gene::26986	GiG	Gene::27043
Gene::2319	GiG	Gene::202051
Gene::7186	GiG	Gene::7189
Gene::6141	GiG	Gene::8266
Gene::145946	GiG	Gene::386682
Gene::25988	GiG	Gene::84881
Gene::23309	GiG	Gene::25942
Gene::5925	GiG	Gene::7020
Gene::382	GiG	Gene::6599
Gene::9768	GiG	Gene::10849
Gene::351	GiG	Gene::4099
Gene::1026	GiG	Gene::6187
Gene::6137	GiG	Gene::9129
Gene::83746	GiG	Gene::121504
Gene::9266	GiG	Gene::9595
Gene::4343	GiG	Gene::9782
Gene::5903	GiG	Gene::8453
Gene::10513	GiG	Gene::83932
Gene::836	GiG	Gene::23291
Gene::27292	GiG	Gene::55832
Gene::55081	GiG	Gene::282991
Gene::2534	GiG	Gene::9793
Gene::4188	GiG	Gene::9726
Gene::3667	GiG	Gene::5599
Gene::2059	GiG	Gene::7802
Gene::7316	GiG	Gene::28970
Gene::658	GiG	Gene::65264
Gene::6154	GiG	Gene::6897
Gene::10283	GiG	Gene::118924
Gene::4502	GiG	Gene::7564
Gene::8349	GiG	Gene::56943
Gene::23624	GiG	Gene::139562
Gene::23192	GiG	Gene::23710
Gene::6329	GiG	Gene::6640
Gene::3326	GiG	Gene::27043
Gene::4110	GiG	Gene::4291
Gene::6160	GiG	Gene::6191
Gene::2099	GiG	Gene::220988
Gene::4738	GiG	Gene::8237
Gene::4171	GiG	Gene::11143
Gene::2335	GiG	Gene::3725
Gene::3837	GiG	Gene::5333
Gene::1088	GiG	Gene::7564
Gene::1387	GiG	Gene::2002
Gene::2033	GiG	Gene::22976
Gene::3107	GiG	Gene::5692
Gene::9112	GiG	Gene::202559
Gene::2146	GiG	Gene::11007
Gene::2059	GiG	Gene::8573
Gene::7327	GiG	Gene::54778
Gene::10980	GiG	Gene::81890
Gene::1315	GiG	Gene::11213
Gene::6117	GiG	Gene::57697
Gene::6613	GiG	Gene::11338
Gene::6165	GiG	Gene::6193
Gene::7316	GiG	Gene::493856
Gene::2140	GiG	Gene::6497
Gene::4089	GiG	Gene::7041
Gene::10938	GiG	Gene::64145
Gene::9491	GiG	Gene::10421
Gene::5682	GiG	Gene::10107
Gene::51283	GiG	Gene::55081
Gene::6202	GiG	Gene::10397
Gene::6750	GiG	Gene::6754
Gene::841	GiG	Gene::3309
Gene::5371	GiG	Gene::11073
Gene::7781	GiG	Gene::254827
Gene::1958	GiG	Gene::2146
Gene::6709	GiG	Gene::55763
Gene::7327	GiG	Gene::9958
Gene::22976	GiG	Gene::55660
Gene::10933	GiG	Gene::57634
Gene::7317	GiG	Gene::7320
Gene::983	GiG	Gene::5971
Gene::1915	GiG	Gene::5432
Gene::3572	GiG	Gene::3716
Gene::3105	GiG	Gene::3135
Gene::79101	GiG	Gene::80321
Gene::152815	GiG	Gene::386675
Gene::3192	GiG	Gene::10010
Gene::7314	GiG	Gene::23197
Gene::8452	GiG	Gene::11269
Gene::4255	GiG	Gene::5566
Gene::8886	GiG	Gene::9768
Gene::5837	GiG	Gene::7273
Gene::2885	GiG	Gene::8367
Gene::1641	GiG	Gene::11043
Gene::84260	GiG	Gene::374355
Gene::2072	GiG	Gene::8451
Gene::100	GiG	Gene::136
Gene::5708	GiG	Gene::8454
Gene::1778	GiG	Gene::8453
Gene::2091	GiG	Gene::3183
Gene::2661	GiG	Gene::56144
Gene::3646	GiG	Gene::3932
Gene::6721	GiG	Gene::84186
Gene::8366	GiG	Gene::79718
Gene::1660	GiG	Gene::7534
Gene::7316	GiG	Gene::128312
Gene::351	GiG	Gene::5015
Gene::4831	GiG	Gene::51191
Gene::4189	GiG	Gene::7316
Gene::2799	GiG	Gene::2885
Gene::27111	GiG	Gene::220965
Gene::7421	GiG	Gene::8031
Gene::5590	GiG	Gene::23258
Gene::999	GiG	Gene::5797
Gene::580	GiG	Gene::4792
Gene::208	GiG	Gene::1147
Gene::9522	GiG	Gene::10066
Gene::598	GiG	Gene::5501
Gene::6777	GiG	Gene::29950
Gene::2669	GiG	Gene::283899
Gene::55034	GiG	Gene::55742
Gene::23517	GiG	Gene::51010
Gene::367	GiG	Gene::7704
Gene::6132	GiG	Gene::8452
Gene::8349	GiG	Gene::9666
Gene::369	GiG	Gene::2202
Gene::994	GiG	Gene::8850
Gene::3396	GiG	Gene::54148
Gene::10987	GiG	Gene::55660
Gene::3676	GiG	Gene::4691
Gene::9491	GiG	Gene::11051
Gene::8350	GiG	Gene::23492
Gene::1785	GiG	Gene::89848
Gene::5763	GiG	Gene::7572
Gene::3198	GiG	Gene::440023
Gene::983	GiG	Gene::121504
Gene::1974	GiG	Gene::4430
Gene::7322	GiG	Gene::84708
Gene::2260	GiG	Gene::2888
Gene::7534	GiG	Gene::25776
Gene::5888	GiG	Gene::56647
Gene::60561	GiG	Gene::79635
Gene::3185	GiG	Gene::6137
Gene::7316	GiG	Gene::9420
Gene::8356	GiG	Gene::23466
Gene::326	GiG	Gene::8355
Gene::6160	GiG	Gene::6613
Gene::3198	GiG	Gene::9457
Gene::2534	GiG	Gene::3190
Gene::5826	GiG	Gene::8682
Gene::3725	GiG	Gene::54107
Gene::8887	GiG	Gene::56852
Gene::10494	GiG	Gene::57464
Gene::4312	GiG	Gene::7078
Gene::6897	GiG	Gene::8883
Gene::6169	GiG	Gene::23450
Gene::8332	GiG	Gene::9768
Gene::9883	GiG	Gene::22976
Gene::6801	GiG	Gene::10693
Gene::5264	GiG	Gene::10040
Gene::55432	GiG	Gene::84321
Gene::514	GiG	Gene::1586
Gene::2597	GiG	Gene::387082
Gene::6732	GiG	Gene::84542
Gene::1855	GiG	Gene::128272
Gene::6746	GiG	Gene::7316
Gene::23451	GiG	Gene::51649
Gene::836	GiG	Gene::1026
Gene::6470	GiG	Gene::415116
Gene::8065	GiG	Gene::51028
Gene::6191	GiG	Gene::7419
Gene::1933	GiG	Gene::10399
Gene::3998	GiG	Gene::10134
Gene::7316	GiG	Gene::23636
Gene::7251	GiG	Gene::26088
Gene::55823	GiG	Gene::386681
Gene::1783	GiG	Gene::7316
Gene::6142	GiG	Gene::51191
Gene::1432	GiG	Gene::6667
Gene::23450	GiG	Gene::51116
Gene::26121	GiG	Gene::64753
Gene::7316	GiG	Gene::153339
Gene::2058	GiG	Gene::23263
Gene::7846	GiG	Gene::8344
Gene::140691	GiG	Gene::158399
Gene::56658	GiG	Gene::440087
Gene::6218	GiG	Gene::7412
Gene::7064	GiG	Gene::9641
Gene::1656	GiG	Gene::10971
Gene::351	GiG	Gene::79640
Gene::3082	GiG	Gene::7448
Gene::408	GiG	Gene::729230
Gene::1265	GiG	Gene::27430
Gene::7341	GiG	Gene::196441
Gene::5365	GiG	Gene::23113
Gene::5747	GiG	Gene::7205
Gene::58	GiG	Gene::6271
Gene::9329	GiG	Gene::333932
Gene::10537	GiG	Gene::83858
Gene::56945	GiG	Gene::388697
Gene::701	GiG	Gene::51343
Gene::3240	GiG	Gene::3684
Gene::6310	GiG	Gene::11051
Gene::60	GiG	Gene::6749
Gene::1457	GiG	Gene::22803
Gene::1457	GiG	Gene::6188
Gene::5245	GiG	Gene::51116
Gene::689	GiG	Gene::3106
Gene::2316	GiG	Gene::11035
Gene::5894	GiG	Gene::11140
Gene::7316	GiG	Gene::81533
Gene::9643	GiG	Gene::10320
Gene::3801	GiG	Gene::3854
Gene::3211	GiG	Gene::4211
Gene::6160	GiG	Gene::6187
Gene::5013	GiG	Gene::199834
Gene::3320	GiG	Gene::7818
Gene::7419	GiG	Gene::27335
Gene::2653	GiG	Gene::84289
Gene::326	GiG	Gene::6714
Gene::4287	GiG	Gene::7334
Gene::2101	GiG	Gene::6613
Gene::6472	GiG	Gene::8560
Gene::7329	GiG	Gene::10014
Gene::4938	GiG	Gene::114049
Gene::8890	GiG	Gene::79084
Gene::27289	GiG	Gene::64764
Gene::8454	GiG	Gene::8570
Gene::324	GiG	Gene::3851
Gene::7041	GiG	Gene::7428
Gene::5757	GiG	Gene::8370
Gene::409	GiG	Gene::3305
Gene::7431	GiG	Gene::8220
Gene::5600	GiG	Gene::9362
Gene::9014	GiG	Gene::63908
Gene::3659	GiG	Gene::51466
Gene::3692	GiG	Gene::8452
Gene::3024	GiG	Gene::5036
Gene::8452	GiG	Gene::50809
Gene::29950	GiG	Gene::91612
Gene::2782	GiG	Gene::5082
Gene::7316	GiG	Gene::339318
Gene::7770	GiG	Gene::27330
Gene::81	GiG	Gene::9223
Gene::867	GiG	Gene::50807
Gene::9636	GiG	Gene::10399
Gene::5933	GiG	Gene::7375
Gene::716	GiG	Gene::718
Gene::841	GiG	Gene::8294
Gene::1915	GiG	Gene::25841
Gene::513	GiG	Gene::1017
Gene::334	GiG	Gene::3105
Gene::6714	GiG	Gene::445815
Gene::9379	GiG	Gene::54413
Gene::1459	GiG	Gene::5728
Gene::3738	GiG	Gene::3739
Gene::1052	GiG	Gene::2099
Gene::54165	GiG	Gene::57563
Gene::2912	GiG	Gene::29979
Gene::3306	GiG	Gene::5713
Gene::5134	GiG	Gene::84316
Gene::10241	GiG	Gene::56915
Gene::26121	GiG	Gene::388677
Gene::54386	GiG	Gene::554313
Gene::891	GiG	Gene::8361
Gene::6582	GiG	Gene::25804
Gene::1495	GiG	Gene::83660
Gene::4233	GiG	Gene::5295
Gene::3801	GiG	Gene::170082
Gene::22818	GiG	Gene::26958
Gene::3608	GiG	Gene::6159
Gene::5578	GiG	Gene::6714
Gene::10989	GiG	Gene::388698
Gene::6128	GiG	Gene::81887
Gene::23076	GiG	Gene::54984
Gene::5929	GiG	Gene::8451
Gene::5879	GiG	Gene::23263
Gene::356	GiG	Gene::51429
Gene::1938	GiG	Gene::54822
Gene::7431	GiG	Gene::55211
Gene::1514	GiG	Gene::10384
Gene::222	GiG	Gene::7316
Gene::1457	GiG	Gene::11124
Gene::9768	GiG	Gene::23378
Gene::3326	GiG	Gene::7412
Gene::7316	GiG	Gene::201299
Gene::5621	GiG	Gene::6835
Gene::6137	GiG	Gene::6208
Gene::2099	GiG	Gene::29956
Gene::7073	GiG	Gene::8453
Gene::408	GiG	Gene::8365
Gene::5371	GiG	Gene::7337
Gene::4191	GiG	Gene::7453
Gene::967	GiG	Gene::975
Gene::1823	GiG	Gene::7398
Gene::9099	GiG	Gene::80321
Gene::3065	GiG	Gene::25942
Gene::1937	GiG	Gene::2885
Gene::2597	GiG	Gene::7412
Gene::2885	GiG	Gene::8358
Gene::8352	GiG	Gene::51230
Gene::3094	GiG	Gene::4286
Gene::387	GiG	Gene::7052
Gene::7295	GiG	Gene::9768
Gene::9139	GiG	Gene::25942
Gene::4846	GiG	Gene::55165
Gene::8553	GiG	Gene::9869
Gene::2885	GiG	Gene::8968
Gene::7316	GiG	Gene::64127
Gene::7311	GiG	Gene::10254
Gene::2885	GiG	Gene::23768
Gene::7529	GiG	Gene::57787
Gene::10537	GiG	Gene::23464
Gene::988	GiG	Gene::2801
Gene::348	GiG	Gene::4137
Gene::581	GiG	Gene::599
Gene::7088	GiG	Gene::51176
Gene::6300	GiG	Gene::6416
Gene::1466	GiG	Gene::7316
Gene::4343	GiG	Gene::6950
Gene::322	GiG	Gene::356
Gene::672	GiG	Gene::55284
Gene::8607	GiG	Gene::9643
Gene::383	GiG	Gene::4842
Gene::23162	GiG	Gene::60626
Gene::64210	GiG	Gene::203228
Gene::9491	GiG	Gene::11059
Gene::3301	GiG	Gene::192670
Gene::3326	GiG	Gene::51725
Gene::5133	GiG	Gene::10419
Gene::22878	GiG	Gene::60684
Gene::891	GiG	Gene::5925
Gene::2584	GiG	Gene::8452
Gene::6613	GiG	Gene::9790
Gene::1400	GiG	Gene::10342
Gene::9493	GiG	Gene::57448
Gene::8887	GiG	Gene::84069
Gene::887	GiG	Gene::1958
Gene::3184	GiG	Gene::7316
Gene::4137	GiG	Gene::23178
Gene::3832	GiG	Gene::9611
Gene::2959	GiG	Gene::6908
Gene::1119	GiG	Gene::3091
Gene::3835	GiG	Gene::9572
Gene::351	GiG	Gene::11137
Gene::2619	GiG	Gene::7316
Gene::3550	GiG	Gene::56259
Gene::1452	GiG	Gene::3326
Gene::7316	GiG	Gene::23237
Gene::4601	GiG	Gene::388677
